port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
0,56.9297,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,,,,,,,,,,,,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,1,24.5306,0,0,0,8,1,"Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)",estudantes estudiosos,estudiosos estudantes,opt_a,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,1,15.1124,0,1,1,5,1,Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso),pais afetuosos,afetuosos pais,opt_a,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,0,16.1777,0,2,2,4,1,"Era apenas uma pessoa, não duas pessoas. Foi a _______________ .",pessoa mesma,mesma pessoa,opt_b,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,0,12.7665,0,3,3,1,1,Esse livro é a edição do ano passado - precisamos do ________,Livro novo,livro novo,opt_b,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,1,5.8551,0,4,4,9,1,Meus amigos não têm dinheiro. São _______________.,amigos pobres,pobres amigos,opt_a,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,1,22.948,0,5,5,7,1,"Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)",pais orgulhosos,orgulhosos pais,opt_a,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,0,12.1955,0,6,6,0,1,"Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)",super-heróis valentes,valentes super-heróis,opt_b,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,0,6.9031,0,7,7,2,1,Eu a conheci há muitos anos. É uma _______________.,amigo velho,velho amigo,opt_b,,,,,,,,,,,
,,5ca65510a0b6540012283c32,001,2022-09-16_23h37.34.341,rothman_exp,2022.2.3,Win32,8.570008399,1,8.751,0,8,8,6,1,"Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.",meninos fortes,fortes meninos,opt_a,,,,,,,,,,,
