port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,0,4.3741,0,9,9,3,1,O professor ensina dois cursos que você pode fazer. Há _______________.,opções várias,várias opções,opt_b,,,,,,,,,,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,,,,,space,2.1957,,,,,,,,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,0,25.9334,0,0,0,5,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,0,14.2437,0,1,1,8,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,19.5023,0,2,2,3,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,10.6503,0,3,3,0,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,1,10.0426,0,4,4,1,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,0,10.9363,0,5,5,2,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,0,9.7026,0,6,6,9,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,45.564,0,7,7,4,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,45.1276,0,8,8,6,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,0,34.0511,0,9,9,7,1,,
,,613a758a60dbfe875a28739c,001,2022-09-16_15h17.49.017,rothman_exp,2022.2.3,Win32,60.72751564,,,,,,,,,,,,,,,,,,,,,space,24.5258
